lat,lon,day,hour,category,uid,tid
-0.023614135,0.042494886,3,2,0,74,66
0.08923045,0.044821046,3,21,1,152,67
0.07883087,0.040428035,3,21,1,152,67
0.06015942,0.029940583,3,21,1,152,67
0.054067995,0.028723039,3,21,1,152,67
0.052760158,0.03388659,3,21,1,152,67
0.062639266,0.036110662,3,21,1,152,67
0.062724024,0.0353126,3,21,1,152,67
0.07516004,0.027981818,3,21,1,152,67
0.08079545,0.027864471,3,21,1,152,67
0.082922995,0.031371616,3,21,1,152,67
0.07989062,0.032208122,3,21,1,152,67
0.07063095,0.030489363,3,21,1,152,67
0.06249382,0.0357866,3,21,1,152,67
0.069115356,0.037068337,3,21,1,152,67
0.07108231,0.03767965,3,21,1,152,67
0.073858246,0.034970604,3,21,1,152,67
0.070132285,0.04072932,3,21,1,152,67
0.062176112,0.04552608,3,4,1,152,67
-0.08670093,-0.032407276,0,18,3,126,68
0.00020914152,-0.011324495,4,18,3,126,68
-0.036237102,-0.0026556775,4,18,3,126,68
-0.018266108,0.012010314,4,23,2,126,68
-0.023514118,0.016949162,4,23,2,126,68
-0.019344512,0.029551513,4,4,3,126,68
-0.016102966,0.025140934,4,23,3,126,68
-0.01513074,0.038212202,4,23,3,126,68
-0.02663241,0.026908614,5,4,3,126,68
-0.016918894,0.0059431344,5,23,2,126,68
-0.012787413,0.01286789,5,4,3,126,68
-0.0126881115,0.0165762,5,4,3,126,68
-0.021975946,0.017900608,5,4,3,126,68
-0.0041814856,0.017903961,5,4,3,126,68
-0.004432898,0.008735396,5,4,3,126,68
-0.0057612695,0.0036996827,5,23,2,126,68
-0.001049865,0.0050951615,5,23,2,126,68
0.017581474,-0.036983363,1,5,4,98,69
0.013882179,-0.038053475,1,5,5,98,69
0.019664556,-0.034869768,1,5,5,98,69
0.020039279,-0.038957365,1,5,7,98,69
0.025892943,-0.03110341,1,5,4,98,69
0.027892038,-0.021102257,1,5,4,98,69
0.02437704,-0.018604554,1,5,4,98,69
0.018511333,-0.013328187,2,5,7,98,69
0.021213342,-0.008337386,2,5,4,98,69
0.0206349,-0.0063027814,2,5,4,98,69
0.015396643,-0.0065587983,2,5,5,98,69
0.05049259,-0.06917099,5,8,4,17,70
0.05735429,-0.063702784,5,20,4,17,70
0.04671776,-0.047705017,5,8,4,17,70
0.056939784,-0.04230935,5,8,4,17,70
0.056514468,-0.04133571,5,8,4,17,70
0.051474046,-0.03964199,5,8,4,17,70
0.04768606,-0.04110688,5,8,4,17,70
0.038476557,-0.04353547,5,8,4,17,70
0.037132118,-0.05072777,5,8,4,17,70
0.0329466,-0.05152022,5,8,4,17,70
0.037963882,-0.050878108,5,8,4,17,70
0.038540438,-0.038748294,5,8,4,17,70
0.03629214,-0.035350084,5,8,4,17,70
0.041692212,-0.03432682,5,8,4,17,70
0.04522868,-0.043526255,5,8,4,17,70
-0.033832595,0.016823903,1,4,9,119,71
-0.034376245,0.011744894,1,4,9,119,71
-0.027417999,0.0050780214,3,2,9,119,71
-0.028193703,0.006936401,3,2,9,119,71
-0.032922763,0.0063686185,3,2,9,119,71
-0.030536352,0.009179361,3,2,9,119,71
-0.041507483,0.0071607344,3,2,9,119,71
-0.03734959,0.0032923445,3,2,9,119,71
-0.043498363,-0.0018447116,3,2,9,119,71
-0.044803027,-0.006799817,4,2,9,119,71
-0.03914015,-0.01013729,4,2,9,119,71
-0.03596655,-0.009818524,4,2,9,119,71
-0.035803314,-0.013953775,4,2,9,119,71
-0.036664873,-0.011940774,4,2,9,119,71
-0.035946622,-0.0052947067,4,2,9,119,71
-0.032850947,-0.0010706186,4,2,9,119,71
-0.035577234,-0.00023842603,4,2,9,119,71
-0.037884116,-0.007041268,4,2,9,119,71
-0.039727606,-0.0023899153,4,2,9,119,71
-0.043467205,-0.008695848,4,2,9,119,71
-0.044463135,-0.006547615,4,2,9,119,71
-0.04009724,-0.008267894,4,2,9,119,71
-0.03342716,-0.012552097,4,2,9,119,71
-0.033377465,-0.011487342,4,2,9,119,71
-0.035933185,-0.010420799,4,2,9,119,71
-0.046914157,-0.011262469,4,2,9,119,71
-0.049937885,-0.011086106,4,2,9,119,71
0.13901594,0.054768704,1,19,7,16,72
0.15052497,0.0566613,1,19,7,16,72
0.14964402,0.0610362,1,19,7,16,72
0.13973051,0.062291376,1,19,8,16,72
0.13742435,0.06630235,1,19,7,16,72
0.13561286,0.060110725,1,19,7,16,72
0.14154562,0.06442055,1,19,7,16,72
0.13855088,0.0536734,2,19,7,16,72
0.14483427,0.053681433,2,19,7,16,72
0.14004429,0.044535346,2,19,7,16,72
0.014858577,0.05503892,1,2,1,61,73
0.011968467,0.04181408,1,2,1,61,73
0.013525907,0.041750737,1,2,6,61,73
0.018473703,0.048662625,1,2,6,61,73
0.02466682,0.057596363,1,2,6,61,73
0.02449553,0.047406353,1,2,6,61,73
0.025347698,0.045404978,1,2,6,61,73
0.02636822,0.046067923,3,2,6,61,73
0.02887297,0.04602033,3,2,6,61,73
0.028516714,0.055421785,3,2,6,61,73
0.02111343,0.054761402,3,2,6,61,73
0.016041312,0.047332227,3,2,1,61,73
0.017656077,0.050405785,3,2,1,61,73
0.017269228,0.051839463,5,2,1,61,73
0.021581579,0.048857026,5,22,1,61,73
0.019088943,0.049412318,5,22,1,61,73
0.019634712,0.05582638,5,22,1,61,73
0.01860476,0.059228525,5,4,1,61,73
0.02110051,0.059934363,5,4,6,61,73
0.018291596,0.057252936,5,2,1,61,73
0.016381416,0.052656822,5,4,1,61,73
0.016568366,0.05130727,5,4,1,61,73
0.0130842365,0.049980722,5,4,1,61,73
0.010089163,0.056053877,5,4,1,61,73
0.013076339,0.054092653,5,4,6,61,73
-0.059787285,0.029261164,3,4,5,176,74
-0.051204752,0.010782339,3,4,5,176,74
-0.044234823,0.010172717,3,4,6,176,74
-0.029716935,0.01738178,3,4,6,176,74
-0.02160063,0.019470893,3,4,6,176,74
-0.013839062,0.018765949,3,4,6,176,74
-0.009806346,0.01943659,3,4,6,176,74
-0.0078040324,0.016944103,3,4,6,176,74
-0.008150291,0.013402574,3,4,1,176,74
-0.015338626,0.009784989,3,4,1,176,74
-0.030506667,0.002687566,3,4,1,176,74
-0.033273008,-0.0021050647,4,4,1,176,74
-0.018425371,0.0036929771,6,4,3,176,74
-0.009023186,0.009943061,6,4,3,176,74
-0.000309404,0.012104265,6,4,3,176,74
0.0046582855,0.015292369,6,4,3,176,74
-0.0026413463,0.012628429,6,4,3,176,74
-0.009784874,0.017001055,6,4,3,176,74
-0.01887929,0.013552032,6,4,3,176,74
-0.021955725,0.011011384,6,4,3,176,74
-0.01711556,0.011290215,6,4,3,176,74
-0.013005074,0.011898063,6,4,3,176,74
-0.013165589,0.008980237,6,4,3,176,74
-0.018037435,0.009013496,6,4,3,176,74
-0.021981355,0.009831153,6,4,3,176,74
-0.024731573,0.010567419,6,4,3,176,74
-0.024621543,0.011070184,6,4,3,176,74
-0.023376431,0.0102396235,6,4,3,176,74
-0.020368751,0.009120874,6,4,3,176,74
-0.020986732,0.0022109374,6,4,3,176,74
-0.02043992,0.0023883805,6,4,3,176,74
-0.024142232,0.000472866,6,4,3,176,74
-0.027835812,0.005916558,6,4,3,176,74
-0.0319671,0.0080252215,6,4,3,176,74
-0.033937957,0.009749465,6,4,3,176,74
0.008632984,-0.0686021,0,2,7,88,75
0.0115399305,-0.062238023,5,2,7,88,75
3.7150458e-05,-0.047474384,5,2,6,88,75
0.0039628074,-0.03378229,5,2,6,88,75
-0.00051283836,-0.0368736,5,2,6,88,75
-0.0043895133,-0.039754353,5,2,6,88,75
-0.0047485195,-0.042196944,5,2,6,88,75
-0.0021518134,-0.043383382,5,2,6,88,75
-0.0013593063,-0.04171934,5,2,6,88,75
-0.0017457642,-0.039932027,5,2,6,88,75
-0.0057633556,-0.039437108,5,2,6,88,75
-0.010669388,-0.03981585,5,2,6,88,75
-0.009462237,-0.03635151,5,2,6,88,75
-0.007343959,-0.035875417,5,2,6,88,75
-0.0008900091,-0.036760233,5,2,6,88,75
0.004314646,-0.039704032,5,2,6,88,75
0.0022976138,-0.039743192,5,2,6,88,75
0.08110131,0.08320739,2,19,0,183,76
0.09725727,0.074620165,2,19,0,183,76
0.09615396,0.072784,3,19,0,183,76
0.09286283,0.072054245,3,19,3,183,76
0.08027132,0.074486054,3,19,3,183,76
0.076519564,0.070534565,3,19,3,183,76
0.07586421,0.06872509,3,19,3,183,76
0.075381964,0.071898915,3,4,3,183,76
0.07471986,0.07832319,3,4,3,183,76
0.07619788,0.07788756,3,4,3,183,76
0.07180621,0.066838674,3,4,3,183,76
0.07474525,0.05818922,3,4,4,183,76
0.074943885,0.056359366,3,4,4,183,76
0.07623014,0.061289668,3,4,4,183,76
0.07857314,0.06394483,3,4,4,183,76
0.080314636,0.05869592,3,4,4,183,76
0.076433316,0.065066434,3,4,4,183,76
0.07077868,0.06554453,3,4,4,183,76
0.057046134,0.059975445,3,4,4,183,76
0.05219013,0.063147984,3,4,5,183,76
0.046103466,0.06232488,3,4,4,183,76
0.057926137,0.06343502,3,4,4,183,76
0.062832355,0.057671197,3,4,4,183,76
0.061397377,0.053906888,3,4,4,183,76
0.04868609,0.049703456,3,4,4,183,76
0.04312778,0.045935377,3,4,4,183,76
0.03147808,0.056634285,3,4,4,183,76
0.030705858,0.062651016,3,4,4,183,76
0.043516573,0.06488939,3,4,4,183,76
0.054444734,0.070449814,3,4,4,183,76
0.061090175,0.07547044,3,4,5,183,76
0.056526203,0.074663155,3,4,5,183,76
0.051847193,0.07304599,3,4,5,183,76
0.045207877,0.0797501,3,4,5,183,76
0.038128857,0.078257225,3,4,5,183,76
0.036994714,0.07156914,3,4,5,183,76
0.037593964,0.06480885,3,4,4,183,76
0.042391557,0.067030594,3,4,3,183,76
0.05330986,0.06889578,3,4,3,183,76
0.06097812,0.07329366,3,4,3,183,76
0.06323324,0.081185095,3,4,5,183,76
0.066085935,0.08732151,3,4,5,183,76
0.10065882,-0.0074520186,0,21,3,91,77
0.088662416,-0.028520837,0,21,4,91,77
0.10188384,-0.012768835,5,23,4,91,77
0.10319586,1.5348196e-06,5,23,4,91,77
0.0933914,0.0055917576,5,23,4,91,77
0.098328754,0.009006456,5,23,4,91,77
0.09137298,0.0051048137,5,23,4,91,77
0.08315767,0.002591908,5,23,4,91,77
0.077315465,-0.0032873377,5,23,4,91,77
0.07003887,-0.00701797,5,23,4,91,77
0.06580554,-0.01654438,5,23,4,91,77
0.061091494,-0.010208953,5,23,4,91,77
0.064865634,-0.004760891,5,2,3,91,77
0.0637203,-0.007455468,5,2,3,91,77
0.06535569,-0.019109312,5,23,4,91,77
0.06573118,-0.019767664,5,23,4,91,77
0.062711954,-0.016606025,5,23,4,91,77
0.061894868,-0.016220938,5,23,4,91,77
0.06813325,-0.016249936,5,23,4,91,77
0.06852099,-0.006758798,5,2,3,91,77
0.06748222,-0.01001142,5,2,3,91,77
0.06248719,-0.016866222,5,2,4,91,77
0.050367344,-0.037106358,5,23,4,91,77
0.04439575,-0.035512894,5,23,4,91,77
0.035493482,-0.038938604,5,23,4,91,77
0.024954516,-0.035359144,5,2,4,91,77
0.022178102,-0.031081736,5,2,3,91,77
0.024068255,-0.029743195,5,2,3,91,77
0.0419436,-0.020153832,5,2,3,91,77
0.050521303,-0.0164865,5,2,3,91,77
0.018197443,-0.119833656,0,20,2,85,78
0.01757903,-0.12960851,0,20,2,85,78
0.008796152,-0.12635025,0,4,2,85,78
-0.0014120005,-0.1176819,0,4,2,85,78
-0.004474174,-0.10415036,4,4,4,85,78
0.0015158392,-0.105713256,4,4,4,85,78
-0.004493531,-0.089850225,4,4,4,85,78
-0.0017291196,-0.07898215,6,4,4,85,78
0.002883967,-0.078393914,6,4,4,85,78
0.00325099,-0.07996244,6,4,4,85,78
0.003201563,-0.07329383,6,4,4,85,78
0.1812054,-0.021765545,0,18,3,188,79
0.18435265,-0.007660538,0,18,3,188,79
0.19341294,0.005638793,0,18,3,188,79
0.16719206,-0.01465996,0,18,3,188,79
0.14936237,-0.018837865,2,4,3,188,79
0.14677039,-0.0142256655,2,4,3,188,79
0.1379168,-0.01860378,2,4,3,188,79
0.13661742,-0.017395318,2,4,3,188,79
0.13348195,-0.015775815,2,4,3,188,79
-0.059986185,0.13955149,0,21,0,128,80
-0.0674593,0.13304004,0,4,0,128,80
-0.056039494,0.12791884,0,4,0,128,80
-0.058554616,0.13652614,0,4,0,128,80
-0.055143412,0.1335774,0,4,0,128,80
-0.05100244,0.13058892,3,4,0,128,80
-0.04863077,0.12135013,3,4,0,128,80
-0.05997288,0.12030306,2,4,0,128,80
-0.0587061,0.124960564,2,4,0,128,80
-0.06272948,0.11791276,2,4,0,128,80
-0.068718985,0.099831305,2,4,0,128,80
-0.06440219,0.10282972,2,4,0,128,80
-0.053935017,0.109373175,2,4,0,128,80
-0.053812858,0.11366185,2,4,0,128,80
-0.049352046,0.118560694,2,4,2,128,80
-0.053805288,0.120466165,2,4,2,128,80
-0.048862603,0.12924784,2,4,0,128,80
-0.052073475,0.12694445,3,4,0,128,80
-0.044131514,0.12779525,3,4,0,128,80
-0.040960815,0.123841695,3,4,0,128,80
-0.049474563,0.11473086,3,4,0,128,80
-0.04987889,0.10758617,3,4,2,128,80
-0.042091336,0.105484985,3,4,2,128,80
-0.035340812,0.103277914,3,4,2,128,80
-0.039317664,0.10215744,3,4,2,128,80
-0.053095635,0.10920151,3,4,2,128,80
-0.059415754,0.101571135,3,4,2,128,80
0.088652134,-0.0062615946,0,2,6,161,81
0.1132915,-0.007964022,3,2,4,161,81
0.11871019,-0.009486847,3,2,4,161,81
0.11702624,-0.010475703,3,2,4,161,81
0.105997935,-0.009994119,3,2,4,161,81
0.084110305,-0.022172295,3,2,6,161,81
0.0755436,-0.02800066,3,2,6,161,81
0.07107377,-0.029126547,3,2,4,161,81
0.06716384,-0.034706667,3,2,4,161,81
0.07225312,-0.023217909,0,19,2,38,82
0.072847694,-0.013732664,0,4,2,38,82
0.0766342,-0.0021277145,2,4,4,38,82
0.07759395,0.0069909245,2,4,4,38,82
0.09059,0.0114742,2,4,4,38,82
0.084643185,0.022519968,2,19,4,38,82
0.07367699,0.020025797,2,19,4,38,82
0.06721014,0.014118932,2,19,4,38,82
0.07277602,0.018744774,2,19,4,38,82
0.06691715,0.009176835,2,19,4,38,82
0.08416772,0.009055749,2,19,4,38,82
0.08964485,0.009099029,6,19,4,38,82
0.08970997,0.01386141,6,19,4,38,82
0.091645494,0.019352503,6,19,4,38,82
0.08467947,0.02714745,6,19,4,38,82
0.09123719,0.020857707,6,19,4,38,82
0.0845184,0.018855028,6,19,4,38,82
0.081225455,0.016186185,6,19,4,38,82
-0.03261518,0.009298265,0,22,0,88,83
-0.03069738,-0.006722592,0,22,9,88,83
-0.04004122,0.009046443,0,22,9,88,83
-0.040548567,0.0118773505,4,22,4,88,83
-0.039032746,0.006575115,4,22,4,88,83
-0.037881535,0.0048756152,4,22,4,88,83
-0.03715053,0.0044441447,4,22,4,88,83
-0.036703352,-0.002488099,4,4,4,88,83
-0.045205567,0.0007958263,4,4,4,88,83
-0.041386556,-0.001255326,4,4,4,88,83
-0.04656167,-0.001401715,5,4,9,88,83
-0.05222482,-0.00054578483,5,4,9,88,83
-0.03023639,0.017595045,0,4,6,135,84
-0.034790277,-0.0015234239,4,4,6,135,84
-0.056776363,-0.014268585,4,4,6,135,84
-0.056298517,-0.016287513,4,4,6,135,84
-0.050762255,-0.017100364,4,4,6,135,84
-0.047678716,-0.015064757,4,4,6,135,84
-0.05062252,-0.024650447,4,4,6,135,84
-0.05373546,-0.029069886,4,4,6,135,84
-0.05468848,-0.025220811,4,4,6,135,84
-0.058921784,-0.029110104,4,2,6,135,84
-0.055099662,-0.027170785,4,2,6,135,84
-0.05255254,-0.0195053,4,2,6,135,84
-0.050626423,-0.020361789,4,2,6,135,84
-0.056795496,-0.01601883,6,2,6,135,84
-0.053851884,-0.016086824,6,2,6,135,84
-0.054388028,-0.017179333,6,2,6,135,84
-0.054047372,-0.018665843,6,2,6,135,84
0.028662536,-0.051892303,3,18,0,49,85
0.029954966,-0.04644458,3,18,0,49,85
0.03257142,-0.05092583,3,18,0,49,85
0.033072956,-0.049957834,3,18,0,49,85
0.032674443,-0.049871393,5,18,0,49,85
0.0435854,-0.048557036,5,18,0,49,85
0.043051254,-0.04882575,5,18,0,49,85
0.030585293,-0.055560894,5,19,0,49,85
0.02437761,-0.05551625,5,19,0,49,85
0.024321284,-0.051346995,6,19,0,49,85
0.026155706,-0.054462455,6,19,0,49,85
0.023082893,-0.04910759,6,19,0,49,85
0.011791375,-0.04142181,6,19,0,49,85
0.019812424,-0.045480214,6,19,0,49,85
0.02760284,-0.051427476,6,19,0,49,85
0.027467605,-0.050917648,6,19,0,49,85
0.026578635,-0.031754665,0,21,4,30,86
0.020961165,-0.053215124,1,21,6,30,86
0.030043013,-0.04322996,1,21,4,30,86
0.041338157,-0.03183692,2,21,4,30,86
0.040956173,-0.028385274,2,21,4,30,86
0.04534452,-0.02861087,2,21,4,30,86
0.031173479,-0.03416583,2,21,4,30,86
0.028805237,-0.024327941,2,21,4,30,86
0.015643556,-0.028157204,2,21,4,30,86
0.020347599,-0.02507697,2,21,4,30,86
0.025253154,-0.022867002,2,21,4,30,86
0.02757087,-0.02694843,2,21,4,30,86
0.018633712,-0.025989577,2,21,4,30,86
-0.024794277,-0.0109950155,4,22,1,25,87
-0.035314187,-0.021990456,4,22,1,25,87
-0.03493255,-0.025621086,4,22,6,25,87
-0.045203704,-0.012724694,4,22,1,25,87
-0.049361672,-0.015424039,4,22,6,25,87
-0.040917564,-0.0054480396,4,22,6,25,87
-0.044961173,0.00054038316,4,22,7,25,87
-0.045685142,-0.0051751137,4,22,6,25,87
-0.0543926,-0.00047869235,4,22,7,25,87
-0.054362286,-0.00095441565,4,22,7,25,87
0.032251798,-0.014047451,1,4,4,111,88
0.022570793,-0.027040035,1,4,4,111,88
0.022440013,-0.02338706,1,4,4,111,88
0.027271025,-0.015964545,1,4,4,111,88
0.023106948,-0.015477274,3,4,5,111,88
0.025017377,-0.011502624,3,4,5,111,88
0.022026327,-0.014600303,3,4,5,111,88
0.014689285,-0.009437054,5,4,5,111,88
0.0112594105,-0.0110399015,5,4,5,111,88
0.008408569,-0.0060598515,5,4,5,111,88
0.008099649,-0.0027838536,5,4,5,111,88
0.013407104,0.004382286,5,4,5,111,88
0.013730902,-0.0010733902,5,4,5,111,88
0.018914204,-0.004776813,5,4,5,111,88
0.014353197,-0.008665793,5,4,5,111,88
0.014238004,-0.0070426576,6,4,5,111,88
0.016626578,-0.0033442974,5,4,5,111,88
-0.020555805,-0.060212456,0,20,0,145,89
-0.022711549,-0.0764933,0,20,1,145,89
-0.02145822,-0.07672159,0,20,1,145,89
-0.016274337,-0.07304869,6,5,1,145,89
-0.025024306,-0.06469899,3,5,2,145,89
-0.0313566,-0.05677519,3,5,2,145,89
-0.030688751,-0.044692315,3,5,2,145,89
-0.02936389,-0.04632575,3,5,2,145,89
-0.033452187,-0.052757107,3,5,2,145,89
-0.03676826,-0.04799121,3,5,2,145,89
-0.036651965,-0.047926076,6,5,4,145,89
-0.038246807,-0.048372455,6,5,4,145,89
0.05925184,0.118832804,3,22,3,89,90
0.074876904,0.10676805,3,2,3,89,90
0.07736339,0.10654039,3,2,3,89,90
0.06900942,0.0802732,3,2,3,89,90
0.08472815,0.088272296,3,2,3,89,90
0.090280876,0.08759562,3,2,3,89,90
0.09292433,0.07669728,3,2,3,89,90
0.09279384,0.08273431,3,2,3,89,90
0.09207423,0.078514285,3,2,3,89,90
-0.0045952983,-0.051713265,0,23,1,20,91
0.0006369371,-0.066306226,0,23,1,20,91
-0.012121469,-0.053142436,3,23,1,20,91
-0.011968877,-0.040194787,3,23,1,20,91
-0.010587063,-0.031391002,3,23,1,20,91
-0.010002609,-0.028103448,3,23,1,20,91
-0.011926409,-0.027064689,3,23,1,20,91
-0.0120338015,-0.031207003,3,23,1,20,91
-0.017054912,-0.03030201,3,23,1,20,91
-0.020756174,-0.03385844,4,23,1,20,91
-0.018341552,-0.027764328,4,23,1,20,91
-0.014426287,-0.014696918,4,23,1,20,91
-0.013821539,-0.011541985,4,23,1,20,91
-0.0078002177,-0.0128791705,4,23,1,20,91
-0.006261792,-0.017552368,4,23,1,20,91
-0.007091772,-0.016369112,4,23,1,20,91
-0.008170988,-0.014156111,4,23,1,20,91
-0.00856268,-0.010141976,4,23,1,20,91
-0.01175208,-0.01026728,4,23,1,20,91
-0.01774123,-0.010935508,4,23,1,20,91
-0.014913719,-0.0133617595,4,23,1,20,91
-0.008246969,-0.009963043,4,23,1,20,91
-0.010351356,-0.011115633,6,23,1,20,91
-0.011634346,-0.008521311,6,23,1,20,91
-0.016021367,0.00014897436,6,23,1,20,91
-0.011523049,-0.00020811707,6,23,1,20,91
0.018135108,-0.06306969,0,22,4,85,92
0.017517697,-0.05776557,0,22,4,85,92
0.029394481,-0.05059073,0,22,4,85,92
0.04109814,-0.038327783,1,22,4,85,92
0.042164337,-0.035242163,1,22,4,85,92
0.045139354,-0.039704874,1,22,4,85,92
0.041847687,-0.0355163,1,22,4,85,92
0.039405946,-0.03645468,3,22,4,85,92
0.036084447,-0.033013105,3,22,4,85,92
0.038934458,-0.028773911,3,22,4,85,92
0.04544094,-0.026240882,3,22,4,85,92
0.044295777,-0.03218896,3,22,4,85,92
0.03969514,-0.039218895,3,22,4,85,92
0.039761804,-0.037730634,3,22,4,85,92
0.039182205,-0.03795983,3,22,4,85,92
0.034115348,-0.03782104,3,22,4,85,92
0.030784015,-0.041068025,3,22,4,85,92
0.01927032,-0.05026654,0,21,0,118,93
0.015647296,-0.051470764,0,21,0,118,93
0.016149793,-0.038400926,0,21,0,118,93
0.016816232,-0.042446323,1,0,0,118,93
0.020587657,-0.03234256,1,0,1,118,93
0.012300331,-0.031506546,1,0,0,118,93
0.013857666,-0.035989083,1,0,9,118,93
0.013573978,-0.038546138,1,0,0,118,93
0.00607631,-0.04251205,1,0,1,118,93
0.011257548,-0.030274354,1,0,9,118,93
0.011426199,-0.030397631,1,0,9,118,93
0.0030425824,-0.03460584,4,0,6,118,93
0.0072339065,-0.03537733,4,0,9,118,93
0.012764696,-0.04409162,4,0,5,118,93
0.010071356,-0.051916607,4,0,7,118,93
0.012290556,-0.050739817,4,0,7,118,93
0.009209905,-0.05258424,4,0,7,118,93
0.007819358,-0.04954163,4,0,7,118,93
0.009076018,-0.048374243,4,0,6,118,93
0.0023003407,-0.044666074,4,0,7,118,93
0.00286806,-0.047570065,4,0,6,118,93
0.01017705,-0.04455357,4,0,6,118,93
0.020401616,0.021932356,3,19,1,84,94
0.016445044,0.014971621,3,4,3,84,94
0.012884427,0.016059823,3,4,3,84,94
0.017861132,0.03202855,3,4,3,84,94
0.016273592,0.034040146,3,4,3,84,94
0.013213057,0.033016987,3,4,3,84,94
0.021427233,0.03221894,3,4,2,84,94
0.016719703,0.030957662,3,4,3,84,94
0.012642462,0.029162057,4,4,2,84,94
0.021592412,0.037836067,4,4,2,84,94
0.017312814,0.03645613,4,4,2,84,94
0.021922205,0.038289852,4,4,3,84,94
0.01406372,0.04018628,4,4,3,84,94
0.020186935,0.043711714,4,4,3,84,94
0.01833028,0.03935533,4,4,2,84,94
0.015865508,0.042254075,4,4,2,84,94
0.010298822,0.051209144,4,4,2,84,94
0.01096404,0.047673337,4,4,2,84,94
0.0053810515,0.04152312,4,4,3,84,94
0.0086182095,0.041083723,4,4,3,84,94
0.19700179,0.06532585,0,19,7,164,95
0.1941038,0.065497674,1,2,7,164,95
0.19533417,0.06997096,1,2,7,164,95
0.19802162,0.07589569,2,2,7,164,95
0.20850173,0.08261608,2,2,7,164,95
0.20665681,0.082845606,2,2,7,164,95
0.1990853,0.07938006,2,2,7,164,95
0.19177203,0.07613119,2,2,7,164,95
0.18845078,0.07333211,2,2,7,164,95
0.17779936,0.062242925,2,2,7,164,95
0.1718864,0.06506828,2,2,7,164,95
0.16898441,0.06661435,2,2,7,164,95
0.16093676,0.06638863,2,2,7,164,95
0.17953777,0.0733527,2,2,7,164,95
0.1702102,0.070214175,2,2,7,164,95
0.16553319,0.061742395,2,2,7,164,95
0.1583987,0.051850908,2,2,7,164,95
0.15946029,0.05165875,2,2,7,164,95
0.15519321,0.04968279,2,2,7,164,95
0.14791352,0.047674783,2,2,7,164,95
0.110828385,-0.045332655,1,23,0,134,96
0.096044764,-0.059015933,1,23,0,134,96
0.10294449,-0.060843755,3,23,0,134,96
0.096900776,-0.068830766,6,23,4,134,96
0.09647405,-0.06495544,6,0,4,134,96
0.09218137,-0.05317617,6,0,3,134,96
0.09019594,-0.047993954,6,0,4,134,96
0.08880857,-0.05642055,6,0,4,134,96
0.08235785,-0.054878086,6,0,4,134,96
0.085914284,-0.066727005,6,0,3,134,96
0.08248617,-0.057701044,6,0,3,134,96
0.077737466,-0.05038792,6,0,3,134,96
0.086234346,-0.047184132,6,0,4,134,96
0.10160144,-0.043547023,6,0,3,134,96
-0.10403541,0.053600796,0,19,0,79,97
-0.11097723,0.03745085,1,2,3,79,97
-0.11162923,0.03662484,5,2,9,79,97
-0.095131174,0.04119719,5,2,9,79,97
-0.09707244,0.038204484,5,2,9,79,97
-0.09586337,0.037285946,5,2,9,79,97
-0.10658799,0.03193751,5,2,9,79,97
-0.108948484,0.030138172,5,2,3,79,97
-0.10590704,0.03366571,5,2,3,79,97
-0.103210256,0.03450182,5,2,3,79,97
-0.10506143,0.03783106,5,2,3,79,97
0.026820201,-0.0675341,4,18,3,118,98
0.05443074,-0.06521658,4,18,3,118,98
0.051163126,-0.05597248,4,23,3,118,98
0.05281927,-0.052896388,4,23,3,118,98
0.06014954,-0.0526867,4,23,3,118,98
0.06783506,-0.04601539,4,2,3,118,98
0.073792964,-0.041598015,5,2,3,118,98
0.071539536,-0.058573775,5,2,3,118,98
0.073494226,-0.06046977,5,2,3,118,98
0.069230676,-0.06422766,5,2,3,118,98
0.071221635,-0.06487476,5,2,3,118,98
0.07563169,-0.06534205,5,2,3,118,98
0.0792972,-0.06047032,5,2,3,118,98
0.08495681,-0.06200891,5,2,3,118,98
0.07856637,-0.07340605,5,2,3,118,98
0.07562296,-0.077577926,5,2,3,118,98
0.046826575,-0.098827355,4,4,6,109,99
0.03333797,-0.111389585,4,4,6,109,99
0.016521785,-0.11447293,4,4,6,109,99
0.0158878,-0.102697186,4,4,6,109,99
0.01105753,-0.10247279,4,4,6,109,99
0.012578074,-0.10209956,4,4,6,109,99
0.015875716,-0.102380194,5,4,6,109,99
0.01530138,-0.10437357,5,4,6,109,99
0.014400084,-0.10862115,5,4,6,109,99
0.0151635,-0.11004038,5,4,6,109,99
0.0143952705,-0.10787909,5,4,6,109,99
0.017241064,-0.10359888,5,4,6,109,99
0.024211217,-0.09843726,5,4,6,109,99
0.066724986,-0.008575819,2,23,1,161,100
0.073633015,-0.011915244,2,23,1,161,100
0.06096295,0.002752386,2,23,1,161,100
0.06842938,0.017562546,2,23,1,161,100
0.07677275,0.028110884,2,23,1,161,100
0.07467565,0.029074185,2,23,1,161,100
0.06362659,0.024367042,2,23,1,161,100
0.056313578,0.017167456,2,23,1,161,100
0.053691704,0.014957972,2,23,1,161,100
0.05473626,0.014601089,2,23,1,161,100
0.044646133,0.004348211,2,23,1,161,100
0.049622316,0.00052594393,2,23,1,161,100
0.055489127,0.0056018606,2,23,1,161,100
0.053624038,0.01005321,5,23,1,161,100
0.061430637,0.0036239251,5,23,1,161,100
0.047408704,0.008341111,5,23,1,161,100
0.043243382,0.006479226,5,23,1,161,100
0.040262554,0.0062352642,5,23,1,161,100
0.03838149,0.006398283,5,23,1,161,100
0.036929373,0.0048870966,5,0,1,161,100
